﻿cnpj_analisado,vendedor_responsavel,codigo_cliente,status_receita,classificacao,prioridade_geral,score_oportunidade,score_higiene,dias_inativos,score_recencia,score_porte,porte_detectado,score_afinidade,flags_qualidade,cadastro_valido,num_divergencias,divergencias_resumo,acao_recomendada,acao_administrativa,data_consulta,web_operacao_ativa,web_link_principal,web_resumo_atuacao,razao_social,nome_fantasia,natureza_juridica,porte,capital_social,data_inicio_atividade,situacao_cadastral,data_situacao_cadastral,motivo_situacao_cadastral,situacao_especial,data_situacao_especial,cep,logradouro,numero,complemento,bairro,municipio,uf,ddd_telefone_1,ddd_telefone_2,ddd_fax,email,cnae_fiscal,cnae_fiscal_descricao,cnaes_secundarios,opcao_pelo_simples,data_opcao_pelo_simples,data_exclusao_do_simples,opcao_pelo_mei,data_opcao_pelo_mei,data_exclusao_do_mei,ente_federativo_responsavel,qsa_socios
01.969.638/xxxx-xx,Sem Vendedor,5855,ATIVA,🟡 POTENCIAL MODERADO,MEDIA,49,85,-1,N/D,95,EPP,36,DATA_ULTIMA_COMPRA_ILEGIVEL,SIM,0,,"Cadência de e-mail 30/60/90 dias. Tema: portfólio completo (papelaria, escritório, educacional).",,2026-06-19T00:09:14.045Z,SIM,,Segmento: Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo · Local: SAO PAULO/SP · Tel RF: (11) ****-5343 · Sem e-mail na RF,COMERCIAL **************,VICMAFER *****,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,"R$ 0,00",1997-07-15,ATIVA,2005-08-27,0,,,04289***,DURVAL *******,***,,VILA **********,SAO PAULO,SP,(11) ****-5343,,,,4753900,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,4744001 - Comércio varejista de ferragens e ferramentas; 4744099 - Comércio varejista de materiais de construção em geral; 4789008 - Comércio varejista de artigos fotográficos e para filmagem; 4789099 - Comércio varejista de outros produtos não especificados anteriormente,SIM,2007-07-01,,NÃO,,,,M***** F******* V**** (Sócio-Administrador); M***** K**** I**** V********* (Sócio-Administrador)
06.185.418/xxxx-xx,Sem Vendedor,5859,INAPTA,🟣 INAPTA — REGULARIZÁVEL,BAIXA,8,85,-1,N/D,65,DEMAIS,20,SEM_DATA_ULTIMA_COMPRA,NÃO,0,,"Situação regularizável (RF). Gancho comercial: informar a pendência cadastral e oferecer suporte — retomar fornecimento de portfólio completo (papelaria, escritório, educacional) após regularização. Não faturar até normalização.",SUSPENDER FATURAMENTO até regularização,2026-06-19T00:09:14.143Z,NÃO,,"Segmento: Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica · Local: SAO PAULO/SP · Tel RF: (11) ****-2207 · Sem e-mail na RF",VIPEPLAS ****************************,VIPEPLAS *****,Sociedade Empresária Limitada,DEMAIS,"R$ 0,00",2004-03-18,INAPTA,2022-01-10,63,,,01310***,PAULISTA *****,***,***,BELA *****,SAO PAULO,SP,(11) ****-2207,(11) ****-2650,(11) ****-3888,,7020400,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica",,,,,,,,,C**** R******** DE S**** (Sócio-Administrador)
09.079.884/xxxx-xx,Sem Vendedor,5861,BAIXADA,🔴 DESCARTE / ARQUIVO,DESCARTE,0,85,-1,N/D,85,ME,60,DATA_ULTIMA_COMPRA_ILEGIVEL,NÃO,0,,Arquivar. Cruzar QSA: sócio pode ter reaberto em novo CNPJ.,BLOQUEAR CADASTRO — Empresa BAIXADA,2026-06-19T00:09:14.094Z,NÃO,,Segmento: Comércio varejista especializado de equipamentos e suprimentos de informática · Local: GUARAREMA/SP · Capital: R$ 1.000 · Tel RF: (11) ****-3109 · Sem e-mail na RF,RECARGAS **********,MADRE ***********,Sociedade Empresária Limitada,MICRO EMPRESA,"R$ 1.000,00",2007-08-16,BAIXADA,2011-06-09,1,,,08900***,BOTELHO *****,***,,CENTRO *****,GUARAREMA,SP,(11) ****-3109,,(11) ****-3109,,4751201,Comércio varejista especializado de equipamentos e suprimentos de informática,4761003 - Comércio varejista de artigos de papelaria,NÃO,2007-10-01,2011-06-09,NÃO,,,,A**** L**** O******* DE C***** (Sócio-Administrador); M****** R******** DE C***** (Sócio)
46.013.702/xxxx-xx,Sem Vendedor,5862,ATIVA,🟡 POTENCIAL MODERADO,MEDIA,38,85,-1,N/D,65,DEMAIS,33,DATA_ULTIMA_COMPRA_ILEGIVEL,SIM,0,,"Cadência de e-mail 30/60/90 dias. Tema: portfólio completo (papelaria, escritório, educacional).",,2026-06-19T00:09:14.063Z,SIM,,Segmento: Comércio varejista de calçados · Local: CAMPINAS/SP · Capital: R$ 10.900.000 · Tel RF: (19) ****-0111 · Sem e-mail na RF,LOJAS *************************,CASA *****,Sociedade Empresária Limitada,DEMAIS,"R$ 10.900.000,00",1969-05-23,ATIVA,2005-11-03,0,,,13010***,TREZE *******,***,,CENTRO *****,CAMPINAS,SP,(19) ****-0111,,,,4782201,Comércio varejista de calçados,4763602 - Comércio varejista de artigos esportivos; 4782202 - Comércio varejista de artigos de viagem,,,,,,,,E****** J*** B********* (Sócio); L****** P**** C******* (Administrador); R******* N******* (Sócio); S***** B********* N*** (Administrador); S***** R****** B********* (Sócio Incapaz ou Relat.Incapaz (exceto menor)); V****** B********* (Sócio-Administrador)
46.043.980/xxxx-xx,Sem Vendedor,5863,ATIVA,⚪ BAIXA PRIORIDADE,BAIXA,31,85,-1,N/D,65,DEMAIS,20,DATA_ULTIMA_COMPRA_ILEGIVEL,SIM,0,,Nutrição de longo prazo. Reavaliar no próximo ciclo.,,2026-06-19T00:09:14.145Z,SIM,,"Segmento: Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências · Local: CAMPINAS/SP · Tel RF: (19) ****-6000 · Sem e-mail na RF",MATERNIDADE ***********************************,HOSPITAL ***********************,Associação Privada,DEMAIS,"R$ 0,00",1966-10-11,ATIVA,2005-11-03,0,RECUPERACAO JUDICIAL,2022-09-23,13023***,OROSIMBO *****,***,,CENTRO *****,CAMPINAS,SP,(19) ****-6000,,,,8610101,"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências",,,,,,,,,J*** I***** M***** (Presidente)
09.017.354/xxxx-xx,Sem Vendedor,5864,ATIVA,⚪ BAIXA PRIORIDADE,BAIXA,31,85,-1,N/D,65,DEMAIS,20,DATA_ULTIMA_COMPRA_ILEGIVEL,SIM,0,,Nutrição de longo prazo. Reavaliar no próximo ciclo.,,2026-06-19T00:09:13.814Z,SIM,,Segmento: Atividade odontológica · Local: SAO PAULO/SP · Capital: R$ 750.000 · Tel RF: (11) ****-0978 · Sem e-mail na RF,SARNI ******************************************************,,Sociedade Empresária Limitada,DEMAIS,"R$ 750.000,00",2007-08-21,ATIVA,2007-08-21,0,,,08375***,RAGUEB ******,***,***,JARDIM ********,SAO PAULO,SP,(11) ****-0978,,(11) ****-5040,,8630504,Atividade odontológica,"8640205 - Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia",,,,,,,,C**** R***** S**** S**** (Administrador); L******* T****** DE C******* (Sócio); O******* P**** P************ L*** (Sócio); R*** M*** DE O******* P**** (Administrador); S* - S**** & S***** P************ L*** (Sócio)
00.454.997/xxxx-xx,Sem Vendedor,5865,BAIXADA,🔴 DESCARTE / ARQUIVO,DESCARTE,0,65,-1,N/D,85,ME,20,DATA_ULTIMA_COMPRA_ILEGIVEL,NÃO,0,,Arquivar. Cruzar QSA: sócio pode ter reaberto em novo CNPJ.,BLOQUEAR CADASTRO — Empresa BAIXADA,2026-06-19T00:09:14.065Z,NÃO,,Segmento: Comércio atacadista de roupas e acessórios para uso profissional e de segurança do trabalho · Local: UBERABA/MG · Capital: R$ 100.000 · Sem telefone na RF · Sem e-mail na RF,TONELLI **************************************,,Sociedade Empresária Limitada,MICRO EMPRESA,"R$ 100.000,00",1995-02-24,BAIXADA,2015-09-28,1,,,38015***,MONTE *******,***,,ESTADOS ******,UBERABA,MG,,,,,4642702,Comércio atacadista de roupas e acessórios para uso profissional e de segurança do trabalho,"4691500 - Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios; 4693100 - Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários",NÃO,2007-07-01,2015-09-28,NÃO,,,,A***** C******* T****** R****** (Sócio); I** G******** R****** J***** (Sócio-Administrador)
06.222.130/xxxx-xx,Sem Vendedor,5866,INAPTA,🟣 INAPTA — REGULARIZÁVEL,BAIXA,9,85,-1,N/D,85,ME,20,SEM_DATA_ULTIMA_COMPRA,NÃO,0,,"Situação regularizável (RF). Gancho comercial: informar a pendência cadastral e oferecer suporte — retomar fornecimento de portfólio completo (papelaria, escritório, educacional) após regularização. Não faturar até normalização.",SUSPENDER FATURAMENTO até regularização,2026-06-19T00:09:09.212Z,NÃO,,Segmento: Comércio varejista de artigos do vestuário e acessórios · Local: RIO DE JANEIRO/RJ · Tel RF: (21) ****-0545 · Sem e-mail na RF,MODAS ************,LICCI ******************,Sociedade Empresária Limitada,MICRO EMPRESA,"R$ 0,00",2004-04-20,INAPTA,2024-08-15,63,,,20030***,FIGUEIREDO *********,***,***,COPACABANA *****,RIO DE JANEIRO,RJ,(21) ****-0545,(21) ****-0545,(21) ****-0545,,4781400,Comércio varejista de artigos do vestuário e acessórios,"4772500 - Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",NÃO,2007-07-01,2010-12-31,NÃO,,,,E** JI CHO (Sócio-Administrador)
67.464.354/xxxx-xx,Sem Vendedor,5867,ATIVA,🟡 POTENCIAL MODERADO,MEDIA,40,75,-1,N/D,95,EPP,20,DATA_ULTIMA_COMPRA_ILEGIVEL,NÃO,1,municipio,"Cadência de e-mail 30/60/90 dias. Tema: portfólio completo (papelaria, escritório, educacional).",,2026-06-19T00:09:14.088Z,SIM,,"Segmento: Fabricação de máquinas e equipamentos para saneamento básico e ambiental, peças e acessórios · Local: SUMARE/SP · Capital: R$ 150.000 · Tel RF: (19) ****-7125 · Sem e-mail na RF",CONSULTEC ***********************************,CONSULTEC *****,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,"R$ 150.000,00",1992-01-23,ATIVA,2005-09-24,0,,,13177***,DANIEL *******,***,,CHACARAS *********************************,SUMARE,SP,(19) ****-7125,(19) ****-7124,(19) ****-7126,,2825900,"Fabricação de máquinas e equipamentos para saneamento básico e ambiental, peças e acessórios",3321000 - Instalação de máquinas e equipamentos industriais,,,,,,,,J**** C**** C**** (Sócio-Administrador)
60.684.966/xxxx-xx,Sem Vendedor,5868,BAIXADA,🔴 DESCARTE / ARQUIVO,DESCARTE,0,85,-1,N/D,85,ME,20,DATA_ULTIMA_COMPRA_ILEGIVEL,NÃO,0,,Arquivar. Cruzar QSA: sócio pode ter reaberto em novo CNPJ.,BLOQUEAR CADASTRO — Empresa BAIXADA,2026-06-19T00:09:14.091Z,NÃO,,Segmento: Restaurantes e similares · Local: CAMPINAS/SP · Capital: R$ 5.000 · Tel RF: (19) ****-1220 · Sem e-mail na RF,"CHURRASCARIA, *********************************",MONTEBELLO *****,Sociedade Empresária Limitada,MICRO EMPRESA,"R$ 5.000,00",1989-06-21,BAIXADA,2025-01-29,1,,,13050***,LUIZ *******,***,***,VILA ******,CAMPINAS,SP,(19) ****-1220,,,,5611201,Restaurantes e similares,,,,,,,,,A****** DE A***** M*** J***** (Sócio-Administrador); J*** S******* G**** (Sócio)
08.082.809/xxxx-xx,Sem Vendedor,5869,INAPTA,🟣 INAPTA — REGULARIZÁVEL,BAIXA,19,85,-1,N/D,85,ME,90,SEM_DATA_ULTIMA_COMPRA,NÃO,0,,Situação regularizável (RF). Gancho comercial: informar a pendência cadastral e oferecer suporte — retomar fornecimento de mix papelaria + materiais educativos após regularização. Não faturar até normalização.,SUSPENDER FATURAMENTO até regularização,2026-06-19T00:09:14.092Z,NÃO,,Segmento: Comércio varejista de livros · Local: GOIANIA/GO · Capital: R$ 20.000 · Tel RF: (62) ****-1941 · Sem e-mail na RF,CARDOSO ***************************************,CARDOSO *****,Sociedade Empresária Limitada,MICRO EMPRESA,"R$ 20.000,00",2006-06-14,INAPTA,2018-10-18,63,,,74215***,PERIMETRAL *****,***,***,SETOR *****,GOIANIA,GO,(62) ****-1941,(62) ****-1941,(62) ****-1941,,4761001,Comércio varejista de livros,"4761002 - Comércio varejista de jornais e revistas; 4647802 - Comércio atacadista de livros, jornais e outras publicações; 4761003 - Comércio varejista de artigos de papelaria",,,,,,,,A******* C****** F******* (Sócio); P******** C****** F******* (Sócio-Administrador)
58.507.468/xxxx-xx,Sem Vendedor,5870,ATIVA,⚪ BAIXA PRIORIDADE,BAIXA,31,85,-1,N/D,65,DEMAIS,20,DATA_ULTIMA_COMPRA_ILEGIVEL,SIM,0,,Nutrição de longo prazo. Reavaliar no próximo ciclo.,,2026-06-19T00:09:09.875Z,SIM,,Segmento: Comércio por atacado de reboques e semi-reboques novos e usados · Local: SUMARE/SP · Capital: R$ 30.000.000 · Tel RF: (19) ****-0909 · Sem e-mail na RF,MULTIEIXO ****************************,,Sociedade Empresária Limitada,DEMAIS,"R$ 30.000.000,00",1988-01-13,ATIVA,2005-11-03,0,,,13178***,JUSSARA *****,***,,JD *********,SUMARE,SP,(19) ****-0909,(19) ****-0920,,,4511105,Comércio por atacado de reboques e semi-reboques novos e usados,"2930101 - Fabricação de cabines, carrocerias e reboques para caminhões; 2944100 - Fabricação de peças e acessórios para o sistema de direção e suspensão de veículos automotores; 3314717 - Manutenção e reparação de máquinas e equipamentos de terraplenagem, pavimentação e construção, exceto tratores; 3329599 - Instalação de outros equipamentos não especificados anteriormente; 4511104 - Comércio por atacado de caminhões novos e usados; 4512901 - Representantes comerciais e agentes do comércio de veículos automotores; 4512902 - Comércio sob consignação de veículos automotores; 4520001 - Serviços de manutenção e reparação mecânica de veículos automotores; 4520002 - Serviços de lanternagem ou funilaria e pintura de veículos automotores; 4520003 - Serviços de manutenção e reparação elétrica de veículos automotores; 4520004 - Serviços de alinhamento e balanceamento de veículos automotores; 4520005 - Serviços de lavagem, lubrificação e polimento de veículos automotores; 4520006 - Serviços de borracharia para veículos automotores; 4520007 - Serviços de instalação, manutenção e reparação de acessórios para veículos automotores; 4530703 - Comércio a varejo de peças e acessórios novos para veículos automotores; 4530705 - Comércio a varejo de pneumáticos e câmaras-de-ar; 7119704 - Serviços de perícia técnica relacionados à segurança do trabalho; 7490104 - Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários; 7719599 - Locação de outros meios de transporte não especificados anteriormente, sem condutor; 7732201 - Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes; 7820500 - Locação de mão-de-obra temporária",,,,,,,,D****** B****** F****** A****** (Administrador); J*** V******* DE Q****** F****** (Administrador); L******* B****** F****** (Administrador); M******** I************ L*** (Sócio)
69.263.986/xxxx-xx,Sem Vendedor,5871,ATIVA,🟡 POTENCIAL MODERADO,MEDIA,40,85,-1,N/D,95,EPP,20,SEM_DATA_ULTIMA_COMPRA,SIM,0,,"Cadência de e-mail 30/60/90 dias. Tema: portfólio completo (papelaria, escritório, educacional).",,2026-06-19T00:09:10.274Z,SIM,,Segmento: Comércio varejista especializado de equipamentos de telefonia e comunicação · Local: SAO PAULO/SP · Capital: R$ 120.000 · Tel RF: (11) ****-5853 · Sem e-mail na RF,MOLINAS ****************************************,,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,"R$ 120.000,00",1993-04-12,ATIVA,2005-11-03,0,,,01552***,DOM *******,***,,VILA *********,SAO PAULO,SP,(11) ****-5853,,,,4752100,Comércio varejista especializado de equipamentos de telefonia e comunicação,,SIM,2007-07-01,,NÃO,,,,D***** B***** M***** G**** (Sócio-Administrador); L*** T**** M***** G**** (Sócio-Administrador)
62.695.036/xxxx-xx,Sem Vendedor,5873,ATIVA,⚪ BAIXA PRIORIDADE,BAIXA,31,85,-1,N/D,65,DEMAIS,20,DATA_ULTIMA_COMPRA_ILEGIVEL,SIM,0,,Nutrição de longo prazo. Reavaliar no próximo ciclo.,,2026-06-19T00:09:10.897Z,SIM,,Segmento: Fabricação de produtos químicos orgânicos não especificados anteriormente · Local: AMERICANA/SP · Capital: R$ 1.349.973.400 · Tel RF: (11) ****-2188 · Sem e-mail na RF,EVONIK ***********,EVONIK *****,Sociedade Empresária Limitada,DEMAIS,"R$ 1.349.973.400,00",1999-09-24,ATIVA,2005-11-03,0,,,13470***,FLORINDO *****,***,***,PARQUE *********,AMERICANA,SP,(11) ****-2188,(19) ****-3026,(11) ****-4056,,2029100,Fabricação de produtos químicos orgânicos não especificados anteriormente,2019399 - Fabricação de outros produtos químicos inorgânicos não especificados anteriormente; 2093200 - Fabricação de aditivos de uso industrial; 2110600 - Fabricação de produtos farmoquímicos; 4644301 - Comércio atacadista de medicamentos e drogas de uso humano; 7112000 - Serviços de engenharia; 7120100 - Testes e análises técnicas; 8299799 - Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente,,,,,,,,E***** B**************** (Sócio Pessoa Jurídica Domiciliado no Exterior); E***** I************ H****** B*** (Sócio Pessoa Jurídica Domiciliado no Exterior); H****** S*********** (Administrador); J**** D**** P****** DE A****** (Administrador); M***** H**** A**** (Administrador); M***** T**** TEN S******** (Administrador); R*** A******** (Administrador)
04.177.414/xxxx-xx,Sem Vendedor,5874,BAIXADA,🔴 DESCARTE / ARQUIVO,DESCARTE,0,85,-1,N/D,95,EPP,90,SEM_DATA_ULTIMA_COMPRA,NÃO,0,,Arquivar. Cruzar QSA: sócio pode ter reaberto em novo CNPJ.,BLOQUEAR CADASTRO — Empresa BAIXADA,2026-06-19T00:09:11.297Z,NÃO,,Segmento: Comércio atacadista de artigos de escritório e de papelaria · Local: TABOAO DA SERRA/SP · Capital: R$ 310.000 · Tel RF: (11) ****-0022 · Sem e-mail na RF,DELTA *********,DELTA *****,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,"R$ 310.000,00",2000-11-27,BAIXADA,2021-02-22,1,,,06780***,PIRASSUNUNGA *****,***,,NUCLEO *******************,TABOAO DA SERRA,SP,(11) ****-0022,,(01) ****-1500,,4647801,Comércio atacadista de artigos de escritório e de papelaria,8299799 - Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente,NÃO,2014-01-01,2015-12-31,NÃO,,,,J**** N***** B****** P****** (Sócio-Administrador)
59.272.849/xxxx-xx,Sem Vendedor,5875,BAIXADA,🔴 DESCARTE / ARQUIVO,DESCARTE,0,55,-1,N/D,65,DEMAIS,20,SEM_DATA_ULTIMA_COMPRA,NÃO,1,municipio,Arquivar. Cruzar QSA: sócio pode ter reaberto em novo CNPJ.,BLOQUEAR CADASTRO — Empresa BAIXADA,2026-06-19T00:09:12.007Z,NÃO,,Segmento: Fabricação de outros produtos químicos não especificados anteriormente · Local: SAO BERNARDO DO CAMPO/SP · Capital: R$ 114.701.680 · Sem telefone na RF · Sem e-mail na RF,FERRO ******************************************,,Sociedade Empresária Limitada,DEMAIS,"R$ 114.701.680,00",2002-04-03,BAIXADA,2006-11-30,1,,,09600***,SENADOR *********,***,,VILA ******,SAO BERNARDO DO CAMPO,SP,,,,,2099199,Fabricação de outros produtos químicos não especificados anteriormente,,,,,,,,,A***** P**** P**** V****** (Administrador); F**** I********** B*** (Sócio Pessoa Jurídica Domiciliado no Exterior)
59.824.508/xxxx-xx,Sem Vendedor,5876,ATIVA,🟡 POTENCIAL MODERADO,MEDIA,40,75,-1,N/D,95,EPP,20,SEM_DATA_ULTIMA_COMPRA,NÃO,1,municipio,"Cadência de e-mail 30/60/90 dias. Tema: portfólio completo (papelaria, escritório, educacional).",,2026-06-19T00:09:12.394Z,SIM,,Segmento: Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente · Local: SANTANA DE PARNAIBA/SP · Capital: R$ 150.000 · Tel RF: (11) ****-9661 · Sem e-mail na RF,MULTICIRCUITOS **************************************,,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,"R$ 150.000,00",1988-12-15,ATIVA,2004-10-30,0,,,06501***,PADRE ****************,***,,CENTRO *****,SANTANA DE PARNAIBA,SP,(11) ****-9661,,(11) ****-3439,,8299799,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente,"7490199 - Outras atividades profissionais, científicas e técnicas não especificadas anteriormente; 3319800 - Manutenção e reparação de equipamentos e produtos não especificados anteriormente",,,,,,,,S***** R****** C**** (Sócio-Administrador)
